city,state,num_golf_courses,avg_rating,sum_ratings_count,avg_length_yards,state_golfable,score,rank
Jacksonville,North Carolina,2,3.7,104,6909.0,0,0.16013960418599082,4598
Cleveland,Tennessee,3,3.67,10,6601.7,0,0.15981187241016342,4599
Rockwall,Texas,2,3.7,27,1136.0,0,0.15974691277287958,4600
Lauderhill,Florida,1,3.71,851,,0,0.1596794400108065,4601
Gilford,New Hampshire,2,3.7,6,3022.0,0,0.15965685822555375,4602
Waterford,Michigan,3,3.67,61,3183.0,0,0.1596085003733119,4603
Blountville,Tennessee,1,3.73,207,3183.0,0,0.15957973597614838,4604
Lincoln Park,New Jersey,3,3.64,1522,3541.7,0,0.15924977408845498,4605
Snellville,Georgia,1,3.71,1088,6241.0,0,0.15915598865205496,4606
Alpine,Alabama,1,3.73,12,6518.0,0,0.15913672924205158,4607
Marshall,Texas,3,3.67,11,4323.3,0,0.15889704978444083,4608
Norton,Massachusetts,3,3.67,10,4749.7,0,0.1588927614726634,4609
Gladwin,Michigan,3,3.67,7,5342.7,0,0.15887989653733114,4610
Eau Claire,Wisconsin,3,3.67,4,2231.5,0,0.1588670316019989,4611
Georgetown,Delaware,2,3.69,146,6676.0,0,0.15834777062439243,4612
Gahanna,Ohio,1,3.72,36,,0,0.15813134091220965,4613
Seymour,Tennessee,2,3.69,42,2984.5,0,0.1581268624495409,4614
Wading River,New York,1,3.71,461,6193.0,0,0.1580944984176129,4615
Murphysboro,Illinois,1,3.72,18,6014.0,0,0.1580541513002161,4616
Amsterdam,New York,1,3.72,18,6370.0,0,0.1580541513002161,4617
Mauston,Wisconsin,1,3.72,12,6160.0,0,0.15803935892955154,4618
Wellington,Ohio,1,3.72,5,6110.0,0,0.1580032879346097,4619
Winthrop,Massachusetts,1,3.72,5,3097.0,0,0.15800203668460963,4620
Palmdale,California,2,3.69,153,4847.0,0,0.15787183974433436,4621
Austinburg,Ohio,1,3.72,129,6001.0,0,0.15765984172000963,4622
Stow,Ohio,4,3.61,1038,5522.5,0,0.15743033634443396,4623
Buchanan,Tennessee,1,3.72,33,6612.0,0,0.1572530659768774,4624
Stevensville,Maryland,1,3.72,46,4130.0,0,0.15712422402998388,4625
Lake City,Florida,2,3.68,226,6784.0,0,0.15701735759783597,4626
Fulton,New York,2,3.69,9,5704.0,0,0.15693534816088597,4627
Ravenna,Michigan,2,3.68,198,6409.5,0,0.15672821408681825,4628
Madisonville,Kentucky,3,3.66,50,5240.0,0,0.15655381175626024,4629
Eagle Mountain,Utah,1,3.71,49,7400.0,0,0.15645896396531617,4630
Milton,Pennsylvania,1,3.71,21,6557.0,0,0.15633889123554842,4631
Newland,North Carolina,1,3.71,14,6723.0,0,0.15630572524060646,4632
Vilas,North Carolina,1,3.71,7,,0,0.15627885487066454,4633
Zebulon,North Carolina,1,3.71,7,5900.0,0,0.15627885487066454,4634
Dora,Alabama,1,3.71,7,6883.0,0,0.15627885487066454,4635
Hillsborough,North Carolina,1,3.71,7,6261.0,0,0.15627885487066454,4636
Pleasanton,Nebraska,1,3.71,7,6277.0,0,0.15627885487066454,4637
Washburn,Illinois,1,3.71,7,6300.0,0,0.15627885487066454,4638
Watertown,South Dakota,1,3.71,5,6290.0,0,0.15626713043460969,4639
Southbridge,Massachusetts,1,3.71,3,3061.0,0,0.15625855381105483,4640
Sears,Michigan,1,3.71,2,0.0,0,0.15625426549927743,4641
Weymouth,Massachusetts,1,3.71,135,,0,0.15614707877817424,4642
Grass Lake,Michigan,2,3.68,75,5984.0,0,0.15613398923819571,4643
Birdsboro,Pennsylvania,1,3.71,31,3374.0,0,0.1556853946658225,4644
Farmington Hills,Michigan,1,3.71,38,6051.0,0,0.15558054253576453,4645
Springville,Indiana,1,3.71,31,0.0,0,0.1553755243533226,4646
Lone Tree,Colorado,2,3.68,229,7054.0,0,0.15534127675191828,4647
Southington,Connecticut,2,3.68,200,3849.0,0,0.1551100114916231,4648
Troy,Michigan,3,3.63,842,4413.3,0,0.1550992436423098,4649
Red Oak,Iowa,1,3.71,18,6186.0,0,0.15491355755021613,4650
Spring Valley,Wisconsin,1,3.71,43,6061.0,0,0.15489826534465156,4651
Pulaski,Pennsylvania,2,3.68,67,6026.5,0,0.15471219524397625,4652
Lodi,California,2,3.67,575,6713.0,0,0.15467034512690545,4653
Navasota,Texas,2,3.67,145,6708.5,0,0.1546638710626151,4654
Apopka,Florida,3,3.63,779,6457.0,0,0.15452550239616564,4655
Ocean Shores,Washington,1,3.71,10,6252.0,0,0.1544503501184967,4656
Colville,Washington,1,3.71,6,6743.0,0,0.154433196871387,4657
Boonville,Missouri,1,3.7,54,6515.0,0,0.1540805692742032,4658
Rowlett,Texas,1,3.69,734,7191.0,0,0.1535288978453484,4659
Louisa,Virginia,1,3.7,50,7104.0,0,0.15333512727709356,4660
Manakin Sabot,Virginia,3,3.64,19,6690.5,0,0.15321212440366022,4661
Hessel,Michigan,1,3.7,10,6415.0,0,0.15316359480599678,4662
Fredericksburg,Pennsylvania,1,3.69,197,5926.0,0,0.15269325910837417,4663
Gatlinburg,Tennessee,1,3.69,407,6182.0,0,0.15260264833163223,4664
Snohomish,Washington,3,3.64,101,6051.0,0,0.15240208899024188,4665
Brazil,Indiana,2,3.67,9,6023.0,0,0.15237441066088592,4666
Minot,North Dakota,2,3.67,7,6672.5,0,0.1523658340373311,4667
North Salem,New York,1,3.69,173,2012.0,0,0.15206896868821618,4668
Swansboro,North Carolina,2,3.66,47,6526.0,0,0.15171705400842794,4669
Niagara Falls,New York,1,3.69,46,6255.0,0,0.15164316059248384,4670
Castro Valley,California,1,3.68,863,6227.0,0,0.15161833725213553,4671
Bedford,Ohio,2,3.66,410,6129.0,0,0.1515685155586312,4672
Tifton,Georgia,3,3.63,95,5651.7,0,0.15127046849457745,4673
Indiantown,Florida,1,3.68,655,6008.0,0,0.1512533371524323,4674
Georgetown,South Carolina,2,3.66,107,7044.5,0,0.15114044271507304,4675
Greenfield,Indiana,2,3.65,431,6387.0,0,0.15108728698095703,4676
Wentzville,Missouri,2,3.64,1046,6652.0,0,0.15085462169282,4677
Atchison,Kansas,1,3.69,63,6411.0,0,0.15068659376770002,4678
Mount Pleasant,South Carolina,4,3.59,231,6964.3,0,0.15060889436505642,4679
Washington,District of Columbia,3,3.62,283,6650.5,0,0.15047065308789895,4680
Pittsburg,California,1,3.68,351,6333.0,0,0.15044778412209675,4681
Rangeley,Maine,2,3.66,20,4606.5,0,0.15043418584043763,4682
Merrillville,Indiana,2,3.65,288,6371.0,0,0.15021504745928604,4683
Westerly,Rhode Island,1,3.68,217,6361.0,0,0.1499738803439226,4684
Glenside,Pennsylvania,2,3.65,46,6481.0,0,0.1499299531966505,4685
Nine Mile Falls,Washington,1,3.68,60,6010.0,0,0.14972488539486772,4686
Greenville,Texas,1,3.68,7,2878.0,0,0.1495049111206645,4687
Middlefield,Ohio,1,3.68,22,5914.0,0,0.14923380454732577,4688
Maysville,Kentucky,2,3.65,61,6488.0,0,0.14920226396706182,4689
Mc Donald,Pennsylvania,1,3.67,434,6205.0,0,0.14902724524962258,4690
Kaneohe,Hawaii,2,3.64,589,5054.5,0,0.1489768922730393,4691
Mossy Head,Florida,1,3.66,1223,,0,0.14887484824200656,4692
Monument,Colorado,1,3.68,155,,0,0.14884165001372257,4693
Pendleton,Indiana,1,3.68,31,5867.0,0,0.14830989935332256,4694
Huntington,Indiana,3,3.62,12,6477.0,0,0.1480987339295516,4695
Bay City,Texas,1,3.68,29,6835.0,0,0.14809799897976775,4696
Wallace,North Carolina,2,3.65,4,6369.0,0,0.14806737769574888,4697
Burleson,Texas,3,3.59,1369,7163.0,0,0.14795353259484312,4698
El Reno,Oklahoma,1,3.67,189,6992.0,0,0.1478062026141549,4699
Forest Lake,Minnesota,2,3.64,81,4889.0,0,0.14737848160886025,4700
Tornado,West Virginia,1,3.67,8,6327.0,0,0.1473487697449419,4701
Gordon,Wisconsin,2,3.64,3,2839.0,0,0.14714396204022143,4702
Santa Ana,California,2,3.59,2514,6126.0,0,0.14688619431957176,4703
Cocoa Beach,Florida,1,3.65,876,3342.0,0,0.14675964780524206,4704
Hamburg,New York,3,3.61,9,6621.0,0,0.14673326482755275,4705
Mio,Michigan,1,3.67,35,,0,0.1465656776004322,4706
Orting,Washington,1,3.67,141,6436.0,0,0.1464538467738387,4707
North Braddock,Pennsylvania,1,3.66,321,6111.0,0,0.1461384350812742,4708
Sherwood,Arkansas,2,3.63,263,5377.0,0,0.14606059497735058,4709
Cornwall,New York,1,3.67,27,3149.0,0,0.14595212110621292,4710
Nichols,South Carolina,1,3.67,24,6678.0,0,0.14593925617088066,4711
Auburm,Alabama,1,3.67,24,6213.0,0,0.14593925617088066,4712
Waynesville,Ohio,1,3.67,15,6785.0,0,0.14590066136488386,4713
Saranac,Michigan,1,3.67,15,5602.0,0,0.14590066136488386,4714
Falmouth,Kentucky,1,3.67,12,3269.0,0,0.1458877964295516,4715
Berwick,Pennsylvania,1,3.67,12,5427.0,0,0.1458877964295516,4716
Plymouth,Minnesota,1,3.67,12,5944.0,0,0.1458877964295516,4717
Indian Lake,Pennsylvania,1,3.67,9,6739.0,0,0.14587493149421935,4718
Winnabow,North Carolina,1,3.67,9,6200.0,0,0.14587493149421935,4719
Carl Junction,Missouri,1,3.67,6,,0,0.1458620665588871,4720
Taylors,South Carolina,1,3.67,6,,0,0.1458620665588871,4721
Harpster,Ohio,1,3.67,6,6854.0,0,0.1458620665588871,4722
New Holstein,Wisconsin,1,3.67,6,6804.0,0,0.1458620665588871,4723
Howe,Indiana,1,3.67,6,6230.0,0,0.1458620665588871,4724
Jenks,Oklahoma,1,3.67,6,6413.0,0,0.1458620665588871,4725
Brady,Texas,1,3.67,6,2841.0,0,0.1458620665588871,4726
Coraopolis,Pennsylvania,1,3.67,6,1300.0,0,0.1458620665588871,4727
Mccomb,Mississippi,1,3.67,6,6740.0,0,0.1458620665588871,4728
Oroville,Washington,1,3.67,3,2926.0,0,0.14584920162355483,4729
Livingston,New Jersey,1,3.67,3,6403.0,0,0.14584920162355483,4730
Little River,California,1,3.67,3,2775.0,0,0.14584920162355483,4731
Saltillo,Mississippi,1,3.67,3,6784.0,0,0.14584920162355483,4732
Pocono Pines,Pennsylvania,1,3.67,3,0.0,0,0.14584920162355483,4733
Kaysville,Utah,1,3.67,3,6555.0,0,0.14584920162355483,4734
Canaan,Connecticut,1,3.67,3,5994.0,0,0.14584920162355483,4735
Wilder,Idaho,1,3.67,3,6432.0,0,0.14584920162355483,4736
Roxboro,North Carolina,1,3.67,3,5751.0,0,0.14584920162355483,4737
Marlette,Michigan,1,3.67,3,2951.0,0,0.14584920162355483,4738
Hill Afb,Utah,1,3.67,3,6946.0,0,0.14584920162355483,4739
Kingston,Massachusetts,1,3.67,3,6600.0,0,0.14584920162355483,4740
Kenai,Alaska,1,3.67,3,6816.0,0,0.14584920162355483,4741
Schuyler,Nebraska,1,3.67,3,3055.0,0,0.14584920162355483,4742
Atlanta,Michigan,1,3.67,3,7072.0,0,0.14584920162355483,4743
Elizabeth,West Virginia,1,3.67,3,6605.0,0,0.14584920162355483,4744
West Jordan,Utah,1,3.67,3,6764.0,0,0.14584920162355483,4745
Roaring Spring,Pennsylvania,1,3.67,3,6644.0,0,0.14584920162355483,4746
Powell,Wyoming,1,3.67,3,6473.0,0,0.14584920162355483,4747
Princeton,Indiana,1,3.67,3,2581.0,0,0.14584920162355483,4748
Lindale,Texas,1,3.67,3,,0,0.14584920162355483,4749
Overbrook,Kansas,1,3.67,3,2993.0,0,0.14584920162355483,4750
Negley,Ohio,1,3.67,3,3003.0,0,0.14584920162355483,4751
Carroll,Iowa,1,3.67,3,6160.0,0,0.14584920162355483,4752
Henryetta,Oklahoma,1,3.67,3,2934.0,0,0.14584920162355483,4753
Mountain Home,Arkansas,1,3.67,3,5910.0,0,0.14584920162355483,4754
Lambertville,Michigan,1,3.67,3,,0,0.14584192818605482,4755
Bertram,Texas,1,3.67,3,,0,0.14584192818605482,4756
West Nyack,New York,1,3.67,2,,0,0.14583763987427742,4757
Torrance,California,1,3.67,2,,0,0.14583763987427742,4758
Athens,Tennessee,3,3.6,75,5331.5,0,0.14536617830069573,4759
Spencerport,New York,3,3.6,106,5278.3,0,0.14530443940329565,4760
Lewisburg,Tennessee,2,3.63,464,4777.0,0,0.14526448845711187,4761
Stafford,Virginia,2,3.62,808,4782.5,0,0.14522026302104415,4762
Dewey,Arizona,2,3.62,762,5956.5,0,0.14515158958553287,4763
Acton,Massachusetts,1,3.66,167,,0,0.14468217225505162,4764
Casselberry,Florida,2,3.61,1349,6066.5,0,0.14467849531762808,4765
Darlington,South Carolina,2,3.63,25,6365.0,0,0.14463364864932468,4766
North Aurora,Illinois,1,3.66,47,5927.0,0,0.1444847623417613,4767
El Mirage,Arizona,1,3.62,2011,6596.0,0,0.14445236729761313,4768
Deltona,Florida,1,3.62,1945,6988.0,0,0.14434270028280338,4769
Wimberley,Texas,1,3.66,79,6470.0,0,0.14431573831863867,4770
Townsend,Tennessee,1,3.65,680,6338.0,0,0.14423248432186775,4771
Grafton,Ohio,4,3.56,332,5879.2,0,0.14421973729207585,4772
Allison Park,Pennsylvania,2,3.63,12,6725.5,0,0.14405290059621817,4773
La Verne,California,1,3.63,1418,6110.0,0,0.14385855278860335,4774
High Ridge,Missouri,2,3.6,1171,6308.5,0,0.1438158994149974,4775
China Grove,North Carolina,1,3.65,100,6609.0,0,0.14359954817846454,4776
Ithaca,New York,2,3.62,6,6447.0,0,0.14325060822555372,4777
Clifton Park,New York,2,3.62,5,4096.0,0,0.14324631991377632,4778
Westminster,Maryland,2,3.62,373,5634.5,0,0.1432192311478667,4779
Springfield,Oregon,2,3.62,106,4572.0,0,0.14277944284079566,4780
Franklin,North Carolina,2,3.62,19,4623.5,0,0.1426957156536602,4781
Bensalem,Pennsylvania,1,3.64,450,6131.0,0,0.14246808542556127,4782
Ozawkie,Kansas,1,3.65,20,5346.0,0,0.14226897792377094,4783
Magalia,California,1,3.65,20,2529.0,0,0.14226897792377094,4784
Redding,California,5,3.53,50,4019.8,0,0.14218929394376015,4785
Carpentersville,Illinois,1,3.65,71,6015.0,0,0.1420283068244193,4786
Fort Washington,Maryland,2,3.62,78,4564.5,0,0.14200635104852796,4787
Fountain Valley,California,1,3.63,937,3825.0,0,0.14197507701116457,4788
Gulfport,Mississippi,3,3.58,386,6273.3,0,0.14192847920097318,4789
Gardner,Kansas,1,3.65,161,6165.0,0,0.14191917988438713,4790
Baltic,Connecticut,1,3.64,187,6691.0,0,0.1418112106781,4791
Monroe,Louisiana,2,3.62,25,3430.5,0,0.14172365458682473,4792
Conway,Arkansas,2,3.61,213,4626.0,0,0.14158096673222956,4793
Arkansas City,Kansas,2,3.62,7,4951.0,0,0.14143197075608108,4794
Hammond,Louisiana,1,3.64,175,6487.0,0,0.14109567406177093,4795
Statesville,North Carolina,3,3.58,386,6719.7,0,0.14058356045097323,4796
Huntington Woods,Michigan,1,3.64,324,6555.0,0,0.14057013657910644,4797
Inverness,Florida,2,3.6,563,4306.0,0,0.14054507585432638,4798
Hartville,Ohio,3,3.58,51,4481.5,0,0.14000559381803762,4799
East Falmouth,Massachusetts,2,3.6,335,5082.5,0,0.13949775967532477,4800
Georgetown,Massachusetts,1,3.64,11,6806.0,0,0.1392553831177742,4801
Boaz,Alabama,1,3.63,52,6455.0,0,0.13903745390064834,4802
Palm Harbor,Florida,1,3.6,1666,6862.0,0,0.13897268410940342,4803
Dover,Florida,1,3.63,384,6920.0,0,0.13892992341075167,4804
Mansfield,Texas,2,3.59,899,6850.0,0,0.13875980501778934,4805
Elko,Minnesota,1,3.63,49,,0,0.13860896396531608,4806
Patterson,Louisiana,1,3.62,778,7533.0,0,0.1384265495010549,4807
Desoto,Texas,1,3.62,723,7023.0,0,0.1382516448532968,4808
Burbank,California,1,3.61,1109,5633.0,0,0.13821839319938073,4809
Fairport,New York,2,3.6,196,4793.0,0,0.1380361999632634,4810
Dunn,North Carolina,2,3.6,9,6377.5,0,0.137794723160886,4811
Hot Springs,Arkansas,1,3.62,237,,0,0.13763410407947096,4812
Manor,Texas,1,3.6,1392,7174.0,0,0.13762369949489048,4813
Cleves,Ohio,2,3.6,46,3437.0,0,0.13720964069665054,4814
Wadesboro,North Carolina,1,3.62,170,6226.0,0,0.13698316344038383,4815
Ashville,Ohio,2,3.59,483,6881.0,0,0.13683050794338283,4816
Kilbourne,Illinois,1,3.62,16,7435.0,0,0.13678307467666126,4817
Salem,Wisconsin,1,3.62,215,6354.0,0,0.1363547618453677,4818
Lester Prairie,Minnesota,1,3.62,172,6349.0,0,0.13600060350143872,4819
Lebanon,Missouri,1,3.62,37,6435.0,0,0.13596400422398705,4820
Largo,Florida,5,3.46,1984,3921.5,0,0.13552701923378951,4821
National City,California,1,3.61,268,2220.0,0,0.135524462682071,4822
Peru,Illinois,1,3.62,8,2851.0,0,0.13544720568244195,4823
Woodbridge,Virginia,2,3.57,1007,6349.0,0,0.13518247815850068,4824
Ontario,New York,1,3.62,39,6806.0,0,0.13478170584754195,4825
Winchendon,Massachusetts,1,3.62,39,5427.0,0,0.13478170584754195,4826
West Boylston,Massachusetts,1,3.62,13,6567.0,0,0.13467020974132904,4827
Newton,New Jersey,1,3.61,75,,0,0.13447671007152906,4828
Cedar Lake,Indiana,1,3.61,44,5644.0,0,0.134409397406429,4829
Daphne,Alabama,1,3.6,579,6352.0,0,0.13424515670734838,4830
Hampton,Virginia,2,3.58,5,5955.0,0,0.13413538241377637,4831
New Market,Maryland,1,3.61,146,6525.0,0,0.13397180520772578,4832
Lowell,Michigan,1,3.61,105,,0,0.13377410942485166,4833
Wetumpka,Alabama,1,3.61,18,,0,0.13370340005021616,4834
Lexington,South Carolina,2,3.57,339,3230.5,0,0.13368287057868444,4835
Murrysville,Pennsylvania,3,3.54,549,5926.3,0,0.13317730704152575,4836
Pequot Lakes,Minnesota,3,3.55,74,6141.0,0,0.1331245155097516,4837
Hudson Falls,New York,1,3.61,33,6571.0,0,0.13272160097687744,4838
Hickory Hills,Illinois,2,3.56,744,3744.0,0,0.13238192341103933,4839
Golden Valley,Minnesota,2,3.57,13,,0,0.13156186078299562,4840
Pleasant Hill,Missouri,1,3.6,65,,0,0.13152445195375484,4841
Lake George,New York,2,3.57,146,6033.5,0,0.13145332546814245,4842
Delano,California,1,3.6,25,2177.0,0,0.13135291948265806,4843
Toledo,Oregon,1,3.6,15,3119.0,0,0.13131003636488386,4844
Torrington,Connecticut,1,3.6,7,2933.0,0,0.13127572987066452,4845
Galesburg,Michigan,1,3.6,5,,0,0.1312671532471097,4846
Farmland,Indiana,1,3.6,5,6027.0,0,0.1312671532471097,4847
Petersburg,Indiana,1,3.6,5,3032.0,0,0.1312671532471097,4848
Durand,Michigan,1,3.6,5,3513.0,0,0.1312671532471097,4849
Ellenwood,Georgia,1,3.6,5,,0,0.1312671532471097,4850
South Fulton,Tennessee,1,3.6,5,6233.0,0,0.1312671532471097,4851
Salem,Illinois,1,3.6,5,6437.0,0,0.1312671532471097,4852
Lutherville Timonium,Maryland,1,3.6,5,6000.0,0,0.1312671532471097,4853
Arnold,Maryland,2,3.56,689,3696.0,0,0.13119424891953124,4854
Elwood,Nebraska,1,3.6,18,6176.0,0,0.13105527817521612,4855
Warden,Washington,1,3.6,42,6591.0,0,0.13065057078287415,4856
Pittsboro,North Carolina,1,3.58,637,7136.0,0,0.13050289441543877,4857
Hercules,California,1,3.58,940,6594.0,0,0.13020649350899682,4858
Stone Mountain,Georgia,3,3.48,2981,6776.3,0,0.12984904732587668,4859
Tucker,Georgia,1,3.57,1254,9845.0,0,0.12929972340710655,4860
Williamston,Michigan,2,3.56,126,5921.5,0,0.1290742137638441,4861
Bluffton,Indiana,1,3.59,25,6338.0,0,0.12877940885765804,4862
Watsonville,California,2,3.56,7,3688.0,0,0.12877880575608114,4863
Centennial,Colorado,2,3.55,197,2241.0,0,0.12874430780629081,4864
Carleton,Michigan,1,3.59,4,6496.0,0,0.12868935431033224,4865
Pewaukee,Wisconsin,2,3.55,89,6599.0,0,0.12772931857182956,4866
Chesterland,Ohio,2,3.54,489,6816.0,0,0.1272120971890473,4867
Taylor,Texas,1,3.58,38,2883.0,0,0.12679304253576448,4868
Plantation,Florida,1,3.58,87,7148.0,0,0.12647174075035802,4869
Redwood City,California,1,3.57,185,1205.0,0,0.1264378374920452,4870
Wayne,Michigan,1,3.58,52,6055.0,0,0.12641557890064842,4871
Pomona,California,2,3.54,541,3742.0,0,0.12633390190147317,4872
Farmington,Missouri,2,3.54,126,6830.5,0,0.12624956501384413,4873
Nichols,New York,1,3.57,53,5873.0,0,0.1259749931499258,4874
Elberta,Alabama,1,3.56,610,7001.0,0,0.1259143243724484,4875
Aurora,Indiana,1,3.57,110,6314.0,0,0.12574555098373874,4876
Diamond Bar,California,1,3.57,364,6801.0,0,0.12548060811270326,4877
Browns Summit,North Carolina,1,3.57,84,6556.0,0,0.12534967987752582,4878
Dayton,Nevada,1,3.56,452,7218.0,0,0.1252296792366162,4879
Clinton,Utah,1,3.57,21,,0,0.12507951623554842,4880
Deerfield Beach,Florida,1,3.57,14,4177.0,0,0.12504949805310647,4881
Berea,Kentucky,1,3.57,7,3067.0,0,0.12501947987066453,4882
Hookstown,Pennsylvania,1,3.57,7,6625.0,0,0.12501947987066453,4883
Pinehurst,Idaho,1,3.57,3,5988.0,0,0.1250085697485548,4884
Silver City,New Mexico,1,3.57,55,6237.0,0,0.12474115727348063,4885
San Marcos,California,2,3.52,1210,6467.5,0,0.12441233576181678,4886
Sanbornton,New Hampshire,2,3.53,130,1479.5,0,0.12389319763595381,4887
Cosmopolis,Washington,1,3.57,42,6112.0,0,0.12384823109537417,4888
Logansport,Indiana,3,3.5,16,4812.3,0,0.12317645925999465,4889
Woodburn,Oregon,2,3.53,148,6650.0,0,0.12288349615419737,4890
Twin Lakes,Wisconsin,1,3.56,51,5930.0,0,0.12228997277637094,4891
Debary,Florida,2,3.49,1885,6718.5,0,0.12220661277407498,4892
Rutland,Massachusetts,1,3.56,95,3163.0,0,0.12209428411957739,4893
Petaluma,California,2,3.52,369,6920.5,0,0.12207602540075703,4894
Fayetteville,Pennsylvania,2,3.53,70,5057.0,0,0.12185348236680865,4895
Rougemont,North Carolina,1,3.56,9,5917.0,0,0.12157180649421936,4896
Cub Run,Kentucky,1,3.56,8,,0,0.12155780130744193,4897
Lebanon,Ohio,2,3.52,151,3262.0,0,0.12150520405827958,4898
Richardson,Texas,5,3.43,167,6635.7,0,0.1209409646092182,4899
West Tawakoni,Texas,1,3.55,21,,0,0.12063503467304838,4900
Mounds,Oklahoma,1,3.55,20,,0,0.12039397792377092,4901
Lake Harmony,Pennsylvania,1,3.54,290,6807.0,0,0.12038815085367423,4902
Colchester,Connecticut,1,3.54,129,5983.0,0,0.11942830484500967,4903
Hahnville,Louisiana,1,3.55,11,3164.0,0,0.11937100811777421,4904
Holyoke,Massachusetts,1,3.54,217,5793.0,0,0.11923302378142256,4905
Sorrento,Florida,1,3.5,2177,7024.0,0,0.11920000424016479,4906
Whitesboro,New York,1,3.54,20,,0,0.11892849073627097,4907
Texas City,Texas,1,3.53,628,6665.0,0,0.11876014648444201,4908
Stanwood,Washington,1,3.54,251,6719.0,0,0.11871582794435481,4909
Meridianville,Alabama,2,3.51,189,6397.5,0,0.11846349428082156,4910
Lynn Haven,Florida,2,3.5,755,5060.5,0,0.11839497530934089,4911
Deland,Florida,2,3.47,2062,6989.0,0,0.11800679911492822,4912
Owensboro,Kentucky,3,3.48,52,5194.7,0,0.11771152796314834,4913
San Rafael,California,2,3.49,777,4051.5,0,0.1171423497309441,4914
Waverly,New York,1,3.53,15,6304.0,0,0.11671941136488388,4915
Ellicott City,Maryland,1,3.53,15,0.0,0,0.11671941136488388,4916
Rutherfordton,North Carolina,2,3.5,369,6555.0,0,0.11660053243200703,4917
Charles Town,West Virginia,1,3.52,385,7005.0,0,0.1160197926600291,4918
Gresham,Oregon,2,3.5,8,6345.0,0,0.11591543484910859,4919
Anthony,New Mexico,2,3.5,7,4614.0,0,0.11591114653733117,4920
Edwardsville,Illinois,2,3.5,6,6734.0,0,0.11590685822555376,4921
Ottumwa,Iowa,2,3.5,5,6349.0,0,0.11590256991377633,4922
Central City,Nebraska,2,3.5,3,1602.0,0,0.1158939932902215,4923
Glasgow,Kentucky,2,3.5,3,5774.0,0,0.1158939932902215,4924
Wellsburg,West Virginia,2,3.5,3,3426.5,0,0.1158939932902215,4925
The Villages,Florida,2,3.5,2,,0,0.11588970497844407,4926
Poplar Bluff,Missouri,2,3.5,2,6243.0,0,0.11588970497844407,4927
Rochester,Indiana,2,3.5,2,3293.5,0,0.11588970497844407,4928
Dublin,Georgia,2,3.5,2,6307.5,0,0.11588970497844407,4929
Sumner,Washington,1,3.53,17,6801.0,0,0.11587486298843867,4930
Hopewell,New Jersey,2,3.49,363,6455.0,0,0.11565604599884256,4931
Lake Havasu City,Arizona,3,3.46,131,6466.0,0,0.11461368886439788,4932
Frederick,Colorado,1,3.52,48,2979.0,0,0.11412655065353869,4933
Colton,California,1,3.52,112,3108.0,0,0.11376662760729356,4934
Essex,Illinois,1,3.52,108,3263.0,0,0.1136349412351839,4935
Rocky Point,New York,1,3.51,553,4715.0,0,0.11322624435113555,4936
Nashville,Indiana,1,3.51,35,6407.0,0,0.11264892760043224,4937
Burns,Tennessee,1,3.51,141,,0,0.11262844021133867,4938
Enumclaw,Washington,1,3.51,125,5561.0,0,0.1125317506604,4939
Bonsall,California,1,3.51,127,6850.0,0,0.11249657728395485,4940
Woodway,Texas,1,3.51,39,7478.0,0,0.11233795584754191,4941
Abita Springs,Louisiana,1,3.51,53,6384.0,0,0.11165424221242577,4942
Broadview Heights,Ohio,2,3.47,482,6972.0,0,0.11100735619410547,4943
Abbottstown,Pennsylvania,2,3.48,22,6609.0,0,0.11050672121399248,4944
Short Hills,New Jersey,1,3.48,1326,6120.0,0,0.11043395060508078,4945
Downey,California,2,3.43,2136,6212.0,0,0.1104050560614572,4946
El Dorado,Kansas,1,3.5,47,6290.0,0,0.11036523109176127,4947
Genoa,Illinois,1,3.5,48,7032.0,0,0.1095765506535387,4948
St. Charles,Michigan,1,3.5,28,6673.0,0,0.10949078441799032,4949
Bridgeport,Texas,1,3.5,14,3058.0,0,0.10943074805310644,4950
Badin,North Carolina,1,3.5,14,6336.0,0,0.10943074805310644,4951
Sapulpa,Oklahoma,2,3.47,263,6689.5,0,0.10941832935235057,4952
Brodhead,Wisconsin,1,3.5,10,6444.0,0,0.10941359480599676,4953
Harrisville,Rhode Island,1,3.5,94,6067.0,0,0.10939752143280002,4954
Harriman,Tennessee,1,3.5,6,2800.0,0,0.10939644155888709,4955
Pisgah Forest,North Carolina,1,3.5,6,6548.0,0,0.10939644155888709,4956
Republic,Missouri,1,3.5,6,7034.0,0,0.10939644155888709,4957
Warrington,Pennsylvania,1,3.5,6,5000.0,0,0.10939644155888709,4958
Ketchum,Idaho,1,3.5,6,3200.0,0,0.10939644155888709,4959
Nunda,New York,1,3.5,6,5840.0,0,0.10939644155888709,4960
Patuxent River,Maryland,1,3.5,6,6714.0,0,0.10939644155888709,4961
Vicksburg,Mississippi,1,3.5,4,6601.0,0,0.10938786493533224,4962
Buchanan,Michigan,1,3.5,4,0.0,0,0.10938786493533224,4963
Cedarville,Michigan,1,3.5,4,0.0,0,0.10938786493533224,4964
King Ferry,New York,1,3.5,4,3280.0,0,0.10938786493533224,4965
Denison,Texas,1,3.5,4,6134.0,0,0.10938786493533224,4966
Whitewater,Wisconsin,1,3.5,4,3156.0,0,0.10938786493533224,4967
Elbridge,New York,1,3.5,4,6117.0,0,0.10938786493533224,4968
